"hhold_ID","discount_original","coupon_received","cabin_type","est_inc","season_of_year","ticket_spend","cruise_theme","incidental_spending","park_package","embark_port","res_to_port","number_children","oldest_child_age","dis_plus_sub","return_1065"
5713,1,0,"Oceanview",37286.448,"Winter",2346,"Marvel",1073.12161594518,1,"Barcelona",17,1,9,1,0
5735,1,1,"Concierge",8946.618,"Summer",3444,"Star Wars",4542.28707960248,1,"Barcelona",142,4,13,0,0
5736,1,0,"Concierge",1383.925,"Winter",3014,"Star Wars",2898.75434300911,1,"Port Canaveral",95,2,15,0,0
5743,1,0,"Verandah",207224.619,"Fall",3001,"Marvel",2898.75434300911,1,"Port Canaveral",100,2,18,1,0
5764,1,0,"Concierge",50388.26,"Summer",3161,"starwars",1896.98915493414,1,"New York",37,2,7,0,0
5773,1,0,"Inside",29021.781,"Winter",2419,"NaN",8347.22259564623,1,"San Diego",75,3,13,0,0
5795,1,0,"Verandah",4842.253,"Spring",2676,"Star Wars",2898.75434300911,1,"Barcelona",26,3,15,0,0
5826,1,1,"Inside",20306.129,"Winter",1440,"NaN",2898.75434300911,1,"New York",103,3,17,1,0
5849,1,0,"Verandah",138298.263,"Winter",2757,"Princess/Frozen",2898.75434300911,1,"Barcelona",27,3,17,0,0
5852,1,1,"Inside",6255.518,"Winter",1131,"prin_fro",12086.9994287588,1,"Barcelona",118,2,5,0,0
5943,1,0,"Inside",105678.501,"Winter",1584,"Star Wars",11427.6469838224,1,"San Diego",133,5,11,1,0
5954,1,0,"Verandah",3333.348,"Fall",1749,"Princess/Frozen",2658.85980697125,1,"San Diego",62,3,12,0,0
5956,1,0,"Oceanview",500888.43,"Fall",1548,"starwars",2898.75434300911,1,"New York",131,2,11,0,0
5969,1,1,"Inside",222188.26,"Spring",2489,"Princess/Frozen",2898.75434300911,1,"Copenhagen",167,2,17,0,0
5978,1,0,"Oceanview",4473.708,"Winter",2842,"Princess/Frozen",2028.87260851488,1,"Barcelona",83,2,15,1,0
6005,1,0,"Verandah",48975.772,"Spring",2431,"NaN",417.751415571943,1,"Barcelona",18,3,14,0,0
6016,1,0,"Oceanview",260229.259,"Fall",1468,"starwars",8161.40719139054,1,"Copenhagen",49,4,13,0,0
6033,1,0,"Concierge",3885.901,"Spring",2550,"prin_fro",567.342383351177,1,"New York",24,3,13,1,0
6084,1,0,"Verandah",2584.204,"Summer",1714,"starwars",3275.39446714334,1,"Copenhagen",18,1,7,1,0
6085,1,1,"Concierge",1218.989,"Winter",3102,"Star Wars",1807.85199067779,1,"Barcelona",218,2,15,1,0
6160,1,0,"Oceanview",36274.431,"Fall",1460,"starwars",2898.75434300911,1,"Copenhagen",72,1,2,1,1
6205,1,0,"Concierge",3742.617,"Fall",2315,"NaN",2898.75434300911,1,"Barcelona",9,0,NA,1,0
6298,1,0,"Concierge",619.567,"Fall",3075,"Princess/Frozen",2898.75434300911,1,"Barcelona",14,1,11,0,0
6357,1,1,"Inside",9709.2,"Winter",1469,"starwars",12449.7975509904,1,"San Diego",80,3,16,1,0
6407,1,1,"Inside",21890.2216304,"Spring",1264,"NaN",2543.14259833656,1,"San Diego",60,5,14,0,0
6413,1,0,"Inside",4478.653,"Fall",1121,"Marvel",3627.46394457072,1,"Copenhagen",14,2,15,0,0
6432,1,0,"Inside",23379.489,"Fall",1459,"Princess/Frozen",2159.72592107318,1,"New York",78,-1,NA,0,0
6444,1,1,"Oceanview",1806.226,"Summer",1916,"Marvel",2898.75434300911,1,"New York",30,1,8,1,0
6506,1,1,"Inside",97417.452,"Winter",2090,"NaN",2898.75434300911,1,"Port Canaveral",128,1,7,1,0
6514,1,1,"Oceanview",201.135,"Fall",1727,"NaN",7839.7091103036,1,"Copenhagen",49,5,18,0,0
6527,1,0,"Concierge",338929.518,"Fall",3020,"Marvel",7318.18059867807,1,"New York",71,2,6,1,0
6549,1,0,"Verandah",262770.855,"Spring",2947,"starwars",9196.76080569476,1,"Copenhagen",53,2,15,0,0
6589,1,0,"Verandah",92635.205,"Summer",2814,"Star Wars",2898.75434300911,1,"San Diego",99,2,2,0,0
6597,1,0,"Verandah",73266.962,"Summer",2248,"starwars",2898.75434300911,1,"Barcelona",50,2,4,0,0
6658,1,0,"Verandah",82993.093,"Fall",2577,"prin_fro",2898.75434300911,1,"New York",38,5,17,1,0
6664,1,1,"Inside",38038.784,"Summer",2560,"starwars",2898.75434300911,1,"New York",89,3,13,0,1
6726,1,0,"Concierge",18847.9961424,"Spring",3185,"prin_fro",12201.6269831464,1,"Barcelona",29,1,6,0,0
6736,1,0,"Oceanview",166434.61,"Fall",2362,"Star Wars",2898.75434300911,1,"New York",9,4,15,0,0
6742,1,0,"Oceanview",3179.036,"Spring",1778,"starwars",1808.57537525557,1,"New York",69,4,15,0,0
6799,1,0,"Inside",87964.099,"Summer",1919,"Marvel",2898.75434300911,1,"Copenhagen",66,2,14,0,0
6826,1,1,"Concierge",1220.861,"Fall",2912,"Marvel",2898.75434300911,1,"Copenhagen",33,2,14,0,0
6840,1,0,"Concierge",8571.168,"Spring",2653,"NaN",2898.75434300911,1,"Barcelona",9,3,15,0,0
6869,1,0,"Oceanview",92612.311,"Spring",1644,"Star Wars",6365.62267426588,1,"Copenhagen",63,1,5,1,0
6929,1,0,"Inside",51899.54,"Winter",2260,"starwars",12402.7155485261,1,"San Diego",85,4,11,1,0
6953,1,0,"Inside",2218.112,"Fall",2190,"Star Wars",2898.75434300911,1,"Port Canaveral",138,4,12,0,0
6979,1,0,"Oceanview",4988.608,"Spring",1619,"Marvel",2898.75434300911,1,"New York",40,2,10,0,0
7090,1,0,"Concierge",593.048,"Fall",3559,"prin_fro",1720.91347970329,1,"San Diego",112,1,8,0,1
7125,1,0,"Inside",41178.3834464,"Spring",1121,"starwars",2898.75434300911,1,"New York",52,3,14,0,0
7201,1,1,"Inside",2030.015,"Summer",1744,"NaN",3000.6353152547,1,"Barcelona",112,0,NA,0,0
7222,1,0,"Oceanview",31340.313,"Spring",1732,"Star Wars",2898.75434300911,1,"New York",29,2,14,1,0
7233,1,0,"Concierge",132678.902,"Winter",3279,"Star Wars",774.976282218471,1,"Barcelona",21,2,13,1,0
7234,1,0,"Oceanview",2956.937,"Fall",2603,"Star Wars",2750.01058447808,1,"Copenhagen",28,3,18,1,0
7245,1,0,"Oceanview",343176.215,"Summer",1928,"prin_fro",11268.2390278809,1,"San Diego",155,2,5,1,1
7287,1,1,"Verandah",17669.415,"Winter",2937,"NaN",2898.75434300911,1,"San Diego",104,2,10,0,0
7297,1,0,"Inside",170379.313,"Summer",1259,"prin_fro",12402.8475029975,1,"Port Canaveral",68,2,15,1,0
7309,1,1,"Inside",459140.724,"Fall",2351,"NaN",3505.91418717317,1,"San Diego",71,4,11,0,0
7417,1,1,"Oceanview",9660.086,"Summer",1614,"NaN",10036.086463438,1,"Port Canaveral",44,2,13,0,0
7459,1,0,"Inside",3742.195,"Winter",2590,"NaN",2898.75434300911,1,"Copenhagen",156,2,14,0,0
7479,1,0,"Concierge",136950.6,"Fall",2166,"Marvel",1450.47565351538,1,"New York",27,2,18,0,0
7496,1,0,"Inside",1315.97,"Spring",1297,"Princess/Frozen",2224.33981779441,1,"Port Canaveral",230,1,5,0,0
7497,1,0,"Verandah",11592.518,"Summer",1706,"Star Wars",1769.74758305736,1,"Port Canaveral",59,2,14,0,0
1509,1,0,"Verandah",138650.818,"Summer",2233,"NaN",157.907240900769,0,"Vancouver",359,4,7,0,0
2318,0,0,"Inside",9046.887,"Winter",1998,"Star Wars",2898.75434300911,0,"Vancouver",339,3,3,0,0
576,0,0,"Inside",101755.8,"Spring",1289,"Star Wars",2898.75434300911,1,"Vancouver",268,3,7,1,0
4148,0,1,"Inside",8681.437,"Summer",1650,"Marvel",2898.75434300911,0,"Vancouver",270,3,10,0,0
4955,1,1,"Concierge",13635.316,"Fall",2256,"Star Wars",2898.75434300911,0,"Vancouver",296,5,9,0,0
6094,0,1,"Inside",353473.768,"Spring",2112,"starwars",1603.60134313554,1,"Vancouver",288,5,5,1,0
239,0,1,"Verandah",2804196.46,"Summer",3016,"Star Wars",29936.3265900645,0,"Copenhagen",252,3,8,1,0
640,0,0,"Oceanview",17489.683,"Winter",1620,"NaN",2279.55387663841,0,"New York",270,4,5,0,0
1638,1,0,"Verandah",190058.609,"Spring",2906,"starwars",13668.6220695417,0,"Copenhagen",307,4,6,0,1
2376,1,1,"Inside",6496.107,"Spring",1569,"prin_fro",4179.49245100431,0,"Copenhagen",274,3,7,1,0
3091,0,0,"Verandah",1291579.782,"Winter",2690,"prin_fro",2898.75434300911,1,"Copenhagen",295,3,5,0,0
3550,0,0,"Concierge",48981.521,"Winter",2647,"Marvel",11955.0772919316,1,"Port Canaveral",1283,4,10,0,0
3871,1,1,"Concierge",117433.893,"Winter",3050,"NaN",7643.2427540727,0,"Barcelona",759,3,7,0,0
4038,1,1,"Concierge",1789473.56,"Spring",3549,"Star Wars",29652.6225526456,0,"Barcelona",665,5,4,1,0
4547,1,0,"Verandah",249775.637,"Winter",2555,"Star Wars",3671.28776069954,0,"Port Canaveral",304,3,3,0,0
4840,0,1,"Oceanview",482803.182,"Fall",1647,"prin_fro",6107.81325993165,0,"Barcelona",288,3,10,1,0
5165,1,0,"Inside",2252306.559,"Winter",1696,"Princess/Frozen",3302.41761181839,0,"Port Canaveral",254,3,8,0,1
5253,0,0,"Verandah",16994.2321552,"Summer",3113,"Marvel",2131.94061910696,0,"New York",360,4,9,0,0
5705,0,0,"Verandah",150733.552,"Winter",2010,"Princess/Frozen",8748.74425504953,1,"Port Canaveral",413,3,4,1,1
5983,0,0,"Inside",13572.521,"Spring",2149,"Princess/Frozen",7487.41852734722,1,"San Diego",269,3,10,1,0
6261,0,1,"Verandah",4808922.707,"Winter",2952,"prin_fro",55910.0940868072,0,"New York",255,3,8,1,0
6294,1,0,"Verandah",829622.52,"Summer",2493,"NaN",6819.26006733962,0,"Copenhagen",303,4,7,0,0
7431,1,0,"Oceanview",22895.018,"Winter",2084,"NaN",2898.75434300911,0,"Barcelona",274,3,2,1,0
154,1,1,"Oceanview",547.13,"Fall",2691,"NaN",1132.56626138352,0,"Barcelona",275,3,9,1,0
178,0,0,"Oceanview",211499.944192,"Summer",2374,"NaN",1111.75013858378,0,"Copenhagen",405,4,3,0,0
341,0,0,"Inside",7777.195,"Spring",1851,"NaN",2898.75434300911,0,"New York",290,4,2,1,0
635,1,1,"Verandah",18638.465,"Spring",2375,"prin_fro",5383.44911422171,0,"Barcelona",322,4,3,1,0
1176,0,0,"Oceanview",78335.635,"Fall",1465,"Marvel",3260.17784468979,0,"Barcelona",329,3,10,1,0
1465,0,0,"Concierge",4002.017,"Fall",2272,"Star Wars",2898.75434300911,1,"Barcelona",306,3,10,1,0
1788,0,1,"Concierge",9355.849,"Winter",2475,"NaN",2898.75434300911,1,"San Diego",391,4,10,0,0
2885,0,1,"Concierge",248723.652,"Winter",2798,"Marvel",1685.10654247291,0,"Port Canaveral",377,3,10,0,0
2910,0,0,"Oceanview",35008.573,"Fall",2345,"Star Wars",13784.9761905622,1,"New York",445,3,8,0,0
3161,1,0,"Verandah",104151.393,"Spring",1752,"Star Wars",2898.75434300911,0,"New York",362,3,8,1,0
4917,0,0,"Inside",924.684,"Fall",2574,"starwars",10018.6377758246,1,"New York",302,3,3,0,0
6419,0,0,"Concierge",43482.2314032,"Fall",2125,"prin_fro",1943.79074094929,1,"Port Canaveral",387,3,3,0,0
6472,1,1,"Oceanview",2584.69,"Summer",2168,"NaN",5133.92685895599,0,"Copenhagen",299,4,6,0,0
6901,1,0,"Verandah",188605.551,"Fall",1744,"Marvel",2185.99379773252,0,"Port Canaveral",311,3,9,1,0
7132,0,1,"Verandah",67633.803,"Spring",2463,"prin_fro",9552.17164185941,0,"New York",287,3,10,0,0
7216,0,0,"Inside",24461.577,"Fall",1917,"Princess/Frozen",3991.39798314385,0,"San Diego",345,3,9,0,0
7292,0,1,"Oceanview",75.769,"Summer",2755,"NaN",11501.6538827527,0,"Port Canaveral",339,3,7,1,0
1425,1,0,"Concierge",998418.265,"Winter",2343,"prin_fro",2775.92492441349,0,"Vancouver",283,3,14,1,0
1507,0,1,"Verandah",119935.466,"Winter",1855,"prin_fro",3492.01123208329,0,"Vancouver",326,1,4,0,1
1594,1,1,"Verandah",4525932.823,"Fall",1982,"prin_fro",25215.6152044702,0,"Vancouver",284,3,15,0,0
2658,1,0,"Oceanview",2009.533,"Winter",2185,"starwars",1127.16090318337,0,"Vancouver",317,3,16,0,0
3011,0,0,"Inside",1261400.7044112,"Fall",1815,"NaN",3876.30774394125,0,"Vancouver",843,3,15,0,0
5798,0,0,"Verandah",19439.9270528,"Fall",2445,"NaN",13560.3462303832,0,"Vancouver",325,3,18,0,0
6649,0,0,"Inside",339988.785,"Fall",1790,"Princess/Frozen",1419.70939474516,0,"Vancouver",277,3,12,0,0
3269,0,1,"Oceanview",735040.259,"Spring",2201,"Princess/Frozen",12687.124316844,1,"Vancouver",343,3,13,0,0
3507,0,1,"Concierge",24509.558,"Spring",2198,"Princess/Frozen",2898.75434300911,0,"Vancouver",255,2,11,0,0
4462,1,0,"Oceanview",6624.344,"Fall",1807,"NaN",11352.7778981477,0,"Vancouver",301,2,8,1,0
5133,0,0,"Concierge",4616.087,"Spring",3281,"starwars",2898.75434300911,0,"Vancouver",372,2,12,1,0
3260,0,0,"Inside",96862.147,"Winter",2100,"Marvel",10288.4854484063,1,"Copenhagen",294,1,14,0,0
7034,0,0,"Verandah",2365270.19,"Fall",2275,"Princess/Frozen",3210.71587853581,0,"Copenhagen",317,1,18,0,1
600,1,0,"Oceanview",45794.268,"Winter",2658,"starwars",2898.75434300911,0,"Port Canaveral",436,2,11,0,0
841,0,1,"Inside",2370317.947,"Winter",2160,"starwars",24512.0699514717,1,"Barcelona",471,4,17,0,0
1020,0,0,"Verandah",267745.183,"Winter",1868,"Marvel",2898.75434300911,1,"New York",561,2,15,0,0
1185,0,0,"Inside",501.52,"Winter",2276,"Marvel",2898.75434300911,0,"San Diego",299,3,13,0,0
1447,0,0,"Oceanview",579306.814,"Winter",2234,"starwars",21682.8822516512,1,"New York",268,4,14,1,0
2056,0,1,"Inside",4040535.278,"Fall",2481,"Marvel",40496.582054564,1,"Port Canaveral",279,1,3,0,0
2071,1,0,"Inside",609252.395,"Winter",1461,"Star Wars",17239.034192469,0,"New York",305,0,NA,0,0
2585,0,0,"Verandah",52271.885,"Spring",2421,"Marvel",22672.7267279882,1,"San Diego",339,2,3,1,0
2716,0,0,"Oceanview",10128.803,"Summer",2654,"Marvel",3086.47581869289,0,"Copenhagen",267,2,5,1,0
2940,1,1,"Verandah",55376.858,"Fall",2193,"Princess/Frozen",4782.40099239163,0,"Copenhagen",331,2,11,1,0
3182,0,0,"Concierge",407417.998,"Summer",2306,"Star Wars",2111.2851731576,0,"Port Canaveral",350,1,9,1,0
3450,1,0,"Inside",7404225.658,"Spring",1741,"Star Wars",7913.26423159281,0,"Barcelona",290,2,15,1,0
3470,0,1,"Concierge",165269.553,"Winter",3531,"Princess/Frozen",2577.4265337687,0,"Barcelona",253,3,14,0,0
3969,0,0,"Concierge",1828493.647,"Fall",2258,"Star Wars",20105.609885237,0,"Port Canaveral",363,3,18,0,0
4077,0,0,"Verandah",31427.734,"Spring",2194,"NaN",2898.75434300911,0,"Port Canaveral",411,2,12,0,0
4367,1,1,"Concierge",748217.802,"Winter",3408,"starwars",2898.75434300911,0,"Port Canaveral",496,3,15,0,0
4538,0,0,"Concierge",4107663.212,"Spring",3505,"prin_fro",23503.4286028676,1,"Copenhagen",300,2,6,0,0
4855,0,1,"Verandah",1167048.707,"Summer",2862,"prin_fro",2898.75434300911,0,"Copenhagen",338,2,13,1,0
4870,1,1,"Inside",1418827.403,"Spring",2175,"Marvel",12457.9083570398,0,"Barcelona",426,4,12,0,0
5333,1,0,"Concierge",7997.807,"Winter",3095,"Princess/Frozen",19584.925889774,0,"New York",411,4,16,0,0
5384,0,0,"Inside",7369.164,"Fall",2415,"Princess/Frozen",2076.9897761751,1,"San Diego",266,1,13,0,0
5467,0,0,"Verandah",45995.043,"Summer",1854,"Star Wars",6306.7091138497,1,"San Diego",331,3,14,0,0
5602,0,0,"Verandah",8151.793,"Spring",2939,"starwars",3095.00419493802,0,"Port Canaveral",335,1,6,0,0
5661,1,1,"Inside",232896.502,"Spring",1628,"Princess/Frozen",2898.75434300911,0,"Barcelona",274,2,13,1,0
5675,0,0,"Inside",1479.367,"Fall",2165,"Star Wars",2898.75434300911,0,"San Diego",400,4,15,0,0
5872,0,1,"Verandah",101701.274,"Winter",1848,"Star Wars",4483.7695543807,1,"Barcelona",278,2,17,0,1
5944,1,0,"Oceanview",1541.193,"Fall",1467,"NaN",3364.62163796425,0,"Barcelona",294,2,4,0,0
6150,0,1,"Verandah",430.709,"Summer",1744,"Star Wars",4874.6886313118,0,"San Diego",287,1,3,1,0
6244,0,0,"Verandah",1091538.997,"Fall",1841,"starwars",3843.24317710809,0,"New York",275,4,15,0,0
6252,0,0,"Concierge",19973.681,"Spring",3410,"starwars",3909.93571830541,0,"Port Canaveral",259,3,13,1,0
6282,0,0,"Inside",6592034.679,"Summer",1389,"prin_fro",49619.0742139757,1,"Copenhagen",384,2,8,0,0
6302,0,0,"Verandah",64561.836,"Summer",2517,"Marvel",14836.3196219306,1,"New York",313,3,15,0,0
6557,1,0,"Verandah",22893.747,"Spring",3005,"prin_fro",2898.75434300911,0,"Port Canaveral",256,2,6,1,0
6558,0,0,"Oceanview",7392.807,"Winter",2107,"Princess/Frozen",1505.77674967088,0,"New York",291,3,18,1,0
7186,1,0,"Verandah",1643.501,"Summer",2722,"NaN",4097.65300126784,0,"Copenhagen",284,4,12,1,0
2149,0,1,"Verandah",37267.691,"Fall",2091,"Princess/Frozen",7622.89205124341,0,"Copenhagen",261,0,NA,1,0
3568,1,0,"Inside",79496.763,"Spring",2386,"prin_fro",7014.89006728977,0,"San Diego",304,1,17,1,1
3853,0,1,"Verandah",1609.992,"Fall",2923,"Princess/Frozen",2898.75434300911,1,"Port Canaveral",431,1,15,1,0
4052,1,0,"Oceanview",55553.376,"Fall",2714,"Star Wars",2898.75434300911,0,"New York",259,1,14,1,0
5682,0,0,"Concierge",1342.023,"Spring",2827,"Star Wars",14050.3702859927,0,"Port Canaveral",384,1,15,1,0
254,1,1,"Oceanview",16.838,"Fall",1508,"Princess/Frozen",1995.29968131632,0,"Barcelona",283,4,12,0,0
409,0,1,"Oceanview",13333.745,"Fall",2044,"Princess/Frozen",3381.16828545816,0,"Port Canaveral",296,4,13,0,0
488,1,0,"Inside",4291.595,"Fall",1693,"prin_fro",2898.75434300911,0,"Port Canaveral",302,2,16,0,1
495,1,1,"Inside",201746.3,"Summer",1291,"starwars",2898.75434300911,0,"Port Canaveral",327,1,3,0,0
508,0,0,"Verandah",2781.263,"Summer",1878,"Princess/Frozen",2849.61749203652,0,"Copenhagen",265,4,16,1,0
583,1,0,"Oceanview",17713.2456192,"Winter",2071,"prin_fro",2898.75434300911,0,"Barcelona",332,1,10,0,0
686,0,1,"Oceanview",84209.164,"Winter",2693,"NaN",1901.30632889383,0,"New York",271,0,NA,0,0
703,0,0,"Oceanview",207746.446,"Fall",1908,"NaN",2753.36317688823,0,"Copenhagen",369,4,16,0,0
896,0,0,"Concierge",13456.885,"Winter",2749,"starwars",2898.75434300911,0,"Port Canaveral",301,2,17,0,0
1232,0,0,"Verandah",49027.189,"Summer",3104,"NaN",10168.3037177734,0,"New York",289,3,15,0,0
1533,0,0,"Oceanview",3190.262,"Spring",1659,"NaN",2251.92126717791,1,"Barcelona",344,3,12,0,0
1807,0,0,"Concierge",3735.627,"Summer",2936,"NaN",2898.75434300911,0,"San Diego",251,3,14,0,0
1875,0,0,"Oceanview",17646.626,"Summer",2037,"NaN",871.596980888769,1,"Copenhagen",432,0,NA,0,0
1906,0,0,"Oceanview",829741.445,"Winter",1937,"NaN",7487.4443114996,1,"San Diego",262,4,11,0,0
2241,1,0,"Oceanview",50695.136,"Winter",1895,"NaN",2898.75434300911,0,"Copenhagen",261,1,4,1,0
2254,0,0,"Inside",47457.709,"Spring",2104,"Star Wars",2898.75434300911,0,"New York",475,4,11,0,0
2488,0,0,"Inside",179539.489,"Summer",2328,"Star Wars",2898.75434300911,1,"Copenhagen",603,3,12,1,0
2778,1,0,"Verandah",49888.771,"Winter",3197,"NaN",8770.0425637804,0,"San Diego",577,2,8,1,0
3230,0,0,"Inside",34202.352,"Fall",2237,"NaN",1331.14615359344,1,"San Diego",426,2,14,1,0
3657,1,0,"Inside",43321.0185488,"Summer",1604,"Star Wars",2112.36817529909,0,"Barcelona",293,4,12,0,0
3991,0,0,"Concierge",4137.168,"Spring",2394,"Marvel",10822.2236392181,0,"San Diego",371,2,7,0,0
4339,0,1,"Verandah",18230.439,"Fall",1993,"Princess/Frozen",3950.69442833364,0,"Copenhagen",389,2,16,0,0
4391,0,0,"Inside",41698.779,"Fall",2250,"prin_fro",9472.9908917781,0,"Port Canaveral",314,1,8,0,0
4568,0,0,"Inside",39261.080128,"Winter",2474,"Princess/Frozen",3801.75804989897,1,"Port Canaveral",299,1,3,0,0
5050,0,0,"Verandah",120012.981,"Fall",2540,"Marvel",2898.75434300911,0,"San Diego",262,3,13,0,0
5267,0,1,"Inside",34889.102,"Winter",1871,"Star Wars",2916.69465957731,0,"New York",331,1,6,1,0
5305,0,0,"Concierge",1281491.807,"Fall",2354,"Star Wars",1754.68470323607,0,"Barcelona",264,2,15,0,0
5453,1,1,"Oceanview",1883.451,"Winter",1419,"starwars",6943.13706359305,0,"Port Canaveral",342,0,NA,1,0
5625,1,0,"Concierge",6045.337,"Summer",2199,"Princess/Frozen",2898.75434300911,0,"Barcelona",319,1,9,1,0
5641,0,1,"Concierge",38.659,"Spring",2936,"Princess/Frozen",2898.75434300911,0,"Port Canaveral",288,2,16,0,0
5799,1,1,"Verandah",67238.306,"Winter",1898,"NaN",1848.04666370824,0,"Copenhagen",252,2,6,0,0
6624,0,0,"Inside",72250.662,"Spring",2480,"NaN",2898.75434300911,0,"Copenhagen",426,2,9,1,0
6950,0,1,"Verandah",1707.217,"Spring",2520,"starwars",11099.9015364483,0,"Barcelona",324,4,11,0,0
4,0,0,"Verandah",242639.84,"Summer",2521,"starwars",2898.75434300911,1,"Vancouver",74,3,2,0,1
57,1,0,"Inside",7391569.408,"Fall",1362,"Star Wars",7913.26423159281,0,"Vancouver",43,3,6,1,0
91,0,0,"Verandah",1335.069,"Fall",2182,"NaN",7194.92903959714,1,"San Diego",26,3,4,0,1
114,0,1,"Concierge",851803.419,"Spring",2963,"Princess/Frozen",2898.75434300911,0,"Vancouver",33,3,6,0,1
127,0,0,"Inside",17867.2575664,"Summer",2253,"starwars",20996.5642355327,0,"Vancouver",103,3,8,1,1
136,0,0,"Inside",1198.801,"Winter",1932,"Princess/Frozen",9597.24118921608,0,"San Diego",41,4,6,1,0
186,1,0,"Inside",2736.754,"Spring",1309,"NaN",15688.9725999773,0,"Vancouver",14,4,3,1,1
203,0,0,"Concierge",385.55,"Spring",2101,"starwars",13263.4746911608,0,"Vancouver",91,4,8,0,1
234,0,0,"Verandah",19896.155,"Summer",2179,"Star Wars",16010.2181029923,1,"San Diego",28,6,5,1,0
272,0,0,"Oceanview",91389.892,"Summer",2375,"prin_fro",9333.77139995508,0,"Vancouver",91,3,3,0,1
288,0,0,"Verandah",6082.145,"Spring",1922,"starwars",2898.75434300911,0,"Vancouver",60,3,7,0,1
293,0,0,"Inside",3085248.675,"Winter",1736,"Princess/Frozen",30876.5967430927,1,"San Diego",21,3,5,0,1
315,1,0,"Verandah",9772.871,"Spring",2237,"starwars",13783.1399544463,0,"Vancouver",225,3,7,0,1
334,1,0,"Oceanview",4727626.012,"Spring",2499,"Marvel",61630.1998460028,0,"San Diego",49,3,9,0,1
389,0,0,"Oceanview",3423.87,"Winter",1649,"Star Wars",1129.98047810942,1,"San Diego",45,3,7,0,1
440,0,0,"Concierge",18709.176,"Summer",2895,"NaN",12705.973763597,0,"Vancouver",20,3,7,1,1
465,0,0,"Verandah",1490984.048,"Summer",1851,"Star Wars",30396.403316493,1,"Vancouver",34,3,10,1,1
480,1,0,"Inside",811251.554,"Winter",2038,"prin_fro",22427.4427614898,0,"Vancouver",77,3,5,1,1
509,0,0,"Oceanview",862.886,"Summer",2714,"Princess/Frozen",4719.61993088126,0,"Vancouver",75,3,2,1,1
521,0,1,"Concierge",479341.316,"Fall",2968,"Marvel",13233.9629121672,0,"Vancouver",36,3,3,0,1
526,0,0,"Inside",16385.8740112,"Summer",2549,"prin_fro",14414.5839511324,1,"San Diego",40,3,5,1,1
531,0,0,"Concierge",26645.4519872,"Spring",3373,"Star Wars",22819.2593647096,1,"Vancouver",98,3,2,0,0
554,0,0,"Inside",31612.649568,"Fall",1317,"Marvel",12723.9073924635,1,"San Diego",47,3,4,1,1
662,0,0,"Inside",2601527.088,"Summer",1904,"prin_fro",21543.6813516364,0,"Vancouver",20,3,7,0,1
685,0,1,"Concierge",52264.125,"Summer",3572,"Marvel",3693.45730104484,0,"San Diego",39,3,4,1,1
706,0,0,"Concierge",3954.303,"Summer",3442,"Star Wars",3494.51938289702,0,"Vancouver",41,4,6,0,1
716,0,0,"Oceanview",87409.4678416,"Winter",2157,"prin_fro",2898.75434300911,0,"Vancouver",93,4,4,1,1
724,0,0,"Oceanview",3838.749,"Fall",2849,"NaN",2898.75434300911,1,"San Diego",13,4,7,1,1
751,0,0,"Oceanview",56849.413,"Spring",2458,"starwars",2383.25371851251,0,"Vancouver",56,4,6,0,0
761,0,0,"Inside",20256.362,"Fall",1699,"Princess/Frozen",13460.9099078152,1,"Vancouver",90,4,9,1,1
890,0,0,"Inside",289.998,"Fall",1932,"Marvel",12019.311570951,0,"Vancouver",37,3,8,0,1
906,1,0,"Verandah",424744.2934096,"Winter",2000,"Star Wars",5649.39962128848,0,"San Diego",41,3,5,0,0
1045,1,1,"Oceanview",4229027.096,"Winter",2874,"starwars",33895.80045784,0,"San Diego",11,3,2,0,0
1046,1,1,"Verandah",6739056.771,"Winter",2046,"Star Wars",7913.26423159281,0,"Vancouver",40,3,7,0,1
